meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1256,10002,4,12,10.0,13.0,SOFT,0
1256,10002,4,63,10.0,12.0,SOFT,3
1256,10002,4,6,10.0,13.0,SOFT,0
1256,10002,4,30,10.0,12.0,SOFT,0
1256,10002,4,14,10.0,12.0,SOFT,0
1256,10002,5,87,13.0,16.0,SOFT,0
1256,10002,4,10,10.0,12.0,SOFT,0
1256,10002,4,1,10.0,12.0,SOFT,3
1256,10002,4,81,10.0,13.0,SOFT,3
1256,10002,4,55,13.0,15.0,SOFT,0
1256,10002,5,23,12.0,15.0,SOFT,0
1256,10002,5,16,13.0,16.0,SOFT,3
1256,10002,5,44,16.0,18.0,SOFT,3
1256,10002,6,87,16.0,19.0,SOFT,3
1256,10002,5,12,13.0,16.0,SOFT,3
1256,10002,5,63,12.0,15.0,SOFT,0
1256,10002,5,6,13.0,16.0,SOFT,3
1256,10002,5,1,12.0,15.0,SOFT,0
1256,10002,5,81,13.0,16.0,SOFT,0
1256,10002,3,4,10.0,13.0,SOFT,0
1256,10002,6,44,18.0,21.0,SOFT,0
1256,10002,6,23,15.0,18.0,SOFT,3
1256,10002,6,16,16.0,19.0,SOFT,0
1256,10002,7,87,19.0,21.0,SOFT,0
1256,10002,6,12,16.0,18.0,SOFT,0
1256,10002,6,63,15.0,17.0,SOFT,0
1256,10002,6,6,16.0,18.0,SOFT,0
1256,10002,4,4,13.0,15.0,SOFT,0
1256,10002,7,44,21.0,23.0,SOFT,0
1256,10002,7,23,18.0,20.0,SOFT,0
1256,10002,7,16,19.0,21.0,SOFT,0
1256,10002,6,1,15.0,17.0,SOFT,0
1256,10002,6,81,16.0,18.0,SOFT,0
1256,10006,1,12,1.0,31.0,MEDIUM,0
1256,10006,1,63,1.0,19.0,MEDIUM,0
1256,10006,1,7,1.0,15.0,SOFT,0
1256,10006,1,18,1.0,9.0,SOFT,0
1256,10006,1,14,1.0,24.0,MEDIUM,1
1256,10006,1,23,1.0,24.0,MEDIUM,0
1256,10006,1,4,1.0,21.0,MEDIUM,0
1256,10006,1,55,1.0,33.0,MEDIUM,0
1256,10006,1,44,1.0,30.0,HARD,0
1256,10006,1,10,1.0,24.0,MEDIUM,0
1256,10006,1,30,1.0,33.0,MEDIUM,0
1256,10006,1,81,1.0,20.0,MEDIUM,0
1256,10006,1,5,1.0,31.0,HARD,0
1256,10006,1,31,1.0,32.0,HARD,1
1256,10006,1,6,1.0,25.0,MEDIUM,0
1256,10006,1,1,1.0,21.0,MEDIUM,0
1256,10006,1,16,1.0,21.0,MEDIUM,0
1256,10006,1,87,1.0,23.0,MEDIUM,0
1256,10006,1,27,1.0,22.0,MEDIUM,0
1256,10006,1,22,1.0,23.0,MEDIUM,0
1256,10006,2,18,10.0,30.0,HARD,1
1256,10006,2,7,16.0,53.0,HARD,0
1256,10006,2,63,20.0,53.0,HARD,0
1256,10006,2,81,21.0,53.0,HARD,0
1256,10006,2,1,22.0,53.0,HARD,0
1256,10006,2,4,22.0,53.0,HARD,0
1256,10006,2,16,22.0,53.0,HARD,0
1256,10006,2,27,23.0,53.0,HARD,0
1256,10006,2,87,24.0,53.0,HARD,1
1256,10006,2,22,24.0,53.0,HARD,0
1256,10006,2,23,25.0,53.0,HARD,0
1256,10006,2,14,25.0,53.0,HARD,1
1256,10006,2,10,25.0,53.0,HARD,0
1256,10006,2,6,26.0,53.0,HARD,0
1256,10006,2,44,31.0,53.0,MEDIUM,0
1256,10006,3,18,31.0,52.0,MEDIUM,0
1256,10006,2,12,32.0,53.0,HARD,0
1256,10006,2,5,32.0,53.0,MEDIUM,0
1256,10006,2,31,33.0,53.0,MEDIUM,0
1256,10006,2,55,34.0,53.0,SOFT,0
1256,10006,2,30,34.0,53.0,SOFT,0
1257,10010,1,18,1.0,4.0,SOFT,0
1257,10010,1,27,1.0,4.0,SOFT,0
1257,10010,1,14,1.0,4.0,SOFT,0
1257,10010,1,1,1.0,3.0,SOFT,0
1257,10010,1,22,1.0,4.0,SOFT,0
1257,10010,1,10,1.0,4.0,SOFT,0
1257,10010,1,7,1.0,4.0,SOFT,0
1257,10010,1,87,1.0,4.0,SOFT,0
1257,10010,1,30,1.0,4.0,SOFT,0
1257,10010,1,6,1.0,4.0,SOFT,0
1257,10010,1,55,1.0,4.0,SOFT,0
1257,10010,1,23,1.0,4.0,SOFT,0
1257,10010,1,44,1.0,4.0,SOFT,0
1257,10010,1,16,1.0,4.0,SOFT,0
1257,10010,1,5,1.0,4.0,SOFT,0
1257,10010,1,81,1.0,4.0,SOFT,0
1257,10010,1,4,1.0,4.0,SOFT,0
1257,10010,2,18,4.0,7.0,SOFT,0
1257,10010,1,12,1.0,4.0,SOFT,0
1257,10010,1,63,1.0,4.0,SOFT,0
1257,10010,2,14,4.0,7.0,SOFT,0
1257,10010,1,31,1.0,4.0,SOFT,0
1257,10010,2,27,4.0,7.0,SOFT,0
1257,10010,2,12,4.0,7.0,SOFT,0
1257,10010,2,5,4.0,6.0,SOFT,0
1257,10010,2,87,4.0,6.0,SOFT,0
1257,10010,3,18,7.0,9.0,SOFT,0
1257,10010,2,6,4.0,7.0,SOFT,0
1257,10010,2,55,4.0,7.0,SOFT,0
1257,10010,2,10,4.0,7.0,SOFT,0
1257,10010,2,7,4.0,7.0,SOFT,0
1257,10010,2,30,4.0,6.0,SOFT,0
1257,10010,2,44,4.0,7.0,SOFT,0
1257,10010,2,81,4.0,6.0,SOFT,3
1257,10010,2,1,3.0,6.0,SOFT,0
1257,10010,2,22,4.0,7.0,SOFT,0
1257,10010,2,4,4.0,6.0,SOFT,0
1257,10010,2,63,4.0,7.0,SOFT,0
1257,10010,2,31,4.0,7.0,SOFT,0
1257,10010,3,14,7.0,10.0,SOFT,0
1257,10010,2,23,4.0,6.0,SOFT,0
1257,10010,3,27,7.0,10.0,SOFT,0
1257,10010,3,22,7.0,9.0,SOFT,0
1257,10010,3,12,7.0,9.0,SOFT,3
1257,10010,3,31,7.0,8.0,SOFT,0
1257,10010,4,27,10.0,12.0,SOFT,3
1257,10010,3,63,7.0,9.0,SOFT,3
1257,10010,3,44,7.0,8.0,SOFT,3
1257,10010,3,55,7.0,8.0,SOFT,0
1257,10010,3,10,7.0,8.0,SOFT,0
1257,10010,3,7,7.0,8.0,SOFT,0
1257,10010,3,6,7.0,8.0,SOFT,0
1257,10010,2,16,4.0,5.0,SOFT,3
1257,10010,3,1,6.0,7.0,SOFT,3
1257,10010,3,4,6.0,7.0,SOFT,0
1257,10010,4,14,10.0,11.0,SOFT,3
1257,10010,3,81,6.0,7.0,SOFT,0
1257,10010,4,12,9.0,12.0,SOFT,0
1257,10010,4,63,9.0,12.0,SOFT,0
1257,10010,4,55,8.0,11.0,SOFT,1
1257,10010,5,27,12.0,15.0,SOFT,3
1257,10010,4,6,8.0,10.0,SOFT,0
1257,10010,4,10,8.0,11.0,SOFT,1
1257,10010,4,4,7.0,10.0,SOFT,0
1257,10010,4,81,7.0,10.0,SOFT,0
1257,10010,4,1,7.0,9.0,SOFT,4
1257,10010,4,44,8.0,10.0,SOFT,4
1257,10010,5,14,11.0,13.0,SOFT,3
1257,10010,3,16,5.0,8.0,SOFT,0
1257,10010,4,7,8.0,11.0,SOFT,1
1257,10010,5,12,12.0,15.0,SOFT,0
1257,10010,5,63,12.0,15.0,SOFT,0
1257,10010,4,22,9.0,12.0,SOFT,0
1257,10010,5,44,10.0,13.0,SOFT,0
1257,10010,5,6,10.0,12.0,SOFT,0
1257,10010,5,10,11.0,14.0,SOFT,0
1257,10010,5,1,9.0,12.0,SOFT,0
1257,10010,6,14,13.0,15.0,SOFT,3
1257,10010,5,55,11.0,14.0,SOFT,0
1257,10010,6,27,15.0,17.0,SOFT,3
1257,10010,5,7,11.0,13.0,SOFT,0
1257,10010,4,16,8.0,11.0,SOFT,0
1257,10010,5,4,10.0,13.0,SOFT,3
1257,10010,5,22,12.0,15.0,SOFT,0
1257,10010,6,1,12.0,15.0,SOFT,2
1257,10010,6,12,15.0,18.0,SOFT,0
1257,10010,6,55,14.0,17.0,SOFT,3
1257,10010,6,63,15.0,18.0,SOFT,0
1257,10010,6,10,14.0,17.0,SOFT,3
1257,10010,6,44,13.0,16.0,SOFT,3
1257,10010,5,16,11.0,14.0,SOFT,3
1257,10010,5,81,10.0,13.0,SOFT,1
1257,10010,6,4,13.0,16.0,SOFT,1
1257,10010,6,22,15.0,17.0,SOFT,0
1257,10010,7,12,18.0,20.0,SOFT,0
1257,10010,7,63,18.0,20.0,SOFT,0
1257,10010,7,44,16.0,18.0,SOFT,0
1257,10010,6,16,14.0,16.0,SOFT,0
1257,10010,7,10,17.0,19.0,SOFT,0
1257,10010,7,1,15.0,17.0,SOFT,0
1257,10010,6,81,13.0,15.0,SOFT,0
1257,10010,7,4,16.0,18.0,SOFT,0
1257,10010,7,55,17.0,19.0,SOFT,0
1257,10014,1,18,1.0,12.0,SOFT,0
1257,10014,1,4,1.0,10.0,SOFT,3
1257,10014,1,55,1.0,14.0,SOFT,3
1257,10014,1,44,1.0,17.0,MEDIUM,0
1257,10014,1,30,1.0,14.0,MEDIUM,0
1257,10014,1,5,1.0,13.0,MEDIUM,0
1257,10014,1,14,1.0,16.0,MEDIUM,0
1257,10014,1,10,1.0,10.0,SOFT,3
1257,10014,1,81,1.0,14.0,SOFT,3
1257,10014,1,16,1.0,17.0,MEDIUM,0
1257,10014,1,22,1.0,11.0,SOFT,3
1257,10014,1,87,1.0,14.0,SOFT,0
1257,10014,1,31,1.0,8.0,SOFT,0
1257,10014,1,6,1.0,6.0,SOFT,0
1257,10014,1,12,1.0,12.0,SOFT,3
1257,10014,1,63,1.0,13.0,SOFT,3
1257,10014,1,7,1.0,9.0,SOFT,0
1257,10014,1,27,1.0,5.0,SOFT,0
1257,10014,1,23,1.0,16.0,SOFT,0
1257,10014,1,1,1.0,10.0,SOFT,3
1257,10014,2,27,6.0,27.0,MEDIUM,0
1257,10014,2,6,7.0,28.0,MEDIUM,0
1257,10014,2,31,9.0,27.0,MEDIUM,0
1257,10014,2,7,10.0,28.0,MEDIUM,0
1257,10014,2,4,11.0,32.0,MEDIUM,0
1257,10014,2,1,11.0,26.0,HARD,0
1257,10014,2,10,11.0,28.0,MEDIUM,0
1257,10014,2,22,12.0,32.0,MEDIUM,0
1257,10014,2,12,13.0,27.0,MEDIUM,0
1257,10014,2,18,13.0,32.0,MEDIUM,0
1257,10014,2,63,14.0,32.0,MEDIUM,0
1257,10014,2,5,14.0,32.0,HARD,0
1257,10014,2,81,15.0,32.0,MEDIUM,0
1257,10014,2,55,15.0,32.0,MEDIUM,0
1257,10014,2,87,15.0,32.0,HARD,0
1257,10014,2,30,15.0,32.0,HARD,0
1257,10014,2,23,17.0,32.0,HARD,0
1257,10014,2,14,17.0,32.0,MEDIUM,0
1257,10014,2,16,18.0,32.0,MEDIUM,0
1257,10014,2,44,18.0,32.0,MEDIUM,0
1257,10014,3,1,27.0,57.0,MEDIUM,0
1257,10014,3,12,28.0,32.0,SOFT,3
1257,10014,3,31,28.0,57.0,HARD,0
1257,10014,3,27,28.0,57.0,MEDIUM,0
1257,10014,3,10,29.0,57.0,HARD,0
1257,10014,3,7,29.0,57.0,HARD,0
1257,10014,3,6,29.0,57.0,HARD,0
1257,10014,3,81,33.0,57.0,MEDIUM,0
1257,10014,3,63,33.0,57.0,SOFT,3
1257,10014,3,16,33.0,57.0,HARD,0
1257,10014,3,4,33.0,57.0,MEDIUM,0
1257,10014,3,44,33.0,57.0,HARD,0
1257,10014,3,55,33.0,44.0,HARD,0
1257,10014,3,22,33.0,57.0,SOFT,0
1257,10014,3,87,33.0,57.0,SOFT,0
1257,10014,4,12,33.0,57.0,SOFT,3
1257,10014,3,23,33.0,57.0,MEDIUM,0
1257,10014,3,14,33.0,57.0,HARD,0
1257,10014,3,30,33.0,57.0,SOFT,0
1257,10014,3,18,33.0,57.0,HARD,0
1257,10014,3,5,33.0,57.0,MEDIUM,0
1257,10014,4,55,45.0,45.0,SOFT,3
1258,10018,1,5,1.0,4.0,SOFT,0
1258,10018,1,31,1.0,4.0,SOFT,0
1258,10018,1,87,1.0,4.0,SOFT,0
1258,10018,1,14,1.0,4.0,SOFT,0
1258,10018,1,27,1.0,4.0,SOFT,0
1258,10018,1,18,1.0,4.0,SOFT,0
1258,10018,2,5,4.0,4.0,SOFT,0
1258,10018,1,44,1.0,4.0,SOFT,0
1258,10018,1,16,1.0,4.0,SOFT,0
1258,10018,1,23,1.0,6.0,SOFT,0
1258,10018,1,81,1.0,4.0,SOFT,0
1258,10018,1,12,1.0,4.0,SOFT,0
1258,10018,1,7,1.0,7.0,SOFT,0
1258,10018,1,6,1.0,4.0,SOFT,0
1258,10018,1,1,1.0,4.0,SOFT,0
1258,10018,1,55,1.0,7.0,SOFT,0
1258,10018,1,30,1.0,4.0,SOFT,0
1258,10018,2,31,4.0,7.0,SOFT,3
1258,10018,1,22,1.0,4.0,SOFT,0
1258,10018,2,87,4.0,7.0,SOFT,0
1258,10018,1,10,1.0,7.0,SOFT,0
1258,10018,2,14,4.0,7.0,SOFT,0
1258,10018,2,18,4.0,7.0,SOFT,0
1258,10018,2,27,4.0,7.0,SOFT,3
1258,10018,3,5,5.0,7.0,SOFT,0
1258,10018,2,44,4.0,7.0,SOFT,0
1258,10018,2,16,4.0,7.0,SOFT,3
1258,10018,1,63,1.0,4.0,SOFT,0
1258,10018,2,7,7.0,9.0,SOFT,0
1258,10018,3,27,7.0,8.0,SOFT,0
1258,10018,4,5,7.0,8.0,SOFT,0
1258,10018,3,31,7.0,9.0,SOFT,0
1258,10018,3,18,7.0,9.0,SOFT,0
1258,10018,2,23,6.0,9.0,SOFT,0
1258,10018,3,87,7.0,10.0,SOFT,0
1258,10018,2,10,7.0,10.0,SOFT,0
1258,10018,2,6,4.0,7.0,SOFT,0
1258,10018,2,55,7.0,10.0,SOFT,0
1258,10018,2,81,4.0,7.0,SOFT,3
1258,10018,3,14,7.0,9.0,SOFT,0
1258,10018,2,12,4.0,7.0,SOFT,0
1258,10018,2,63,4.0,6.0,SOFT,3
1258,10018,2,1,4.0,7.0,SOFT,3
1258,10018,2,30,4.0,7.0,SOFT,0
1258,10018,3,16,7.0,9.0,SOFT,0
1258,10018,3,44,7.0,10.0,SOFT,0
1258,10018,2,22,4.0,7.0,SOFT,0
1258,10018,1,4,1.0,7.0,SOFT,0
1258,10018,3,23,9.0,12.0,SOFT,0
1258,10018,3,63,6.0,9.0,SOFT,5
1258,10018,3,12,7.0,10.0,SOFT,0
1258,10018,3,81,7.0,10.0,SOFT,0
1258,10018,3,55,10.0,13.0,SOFT,3
1258,10018,4,87,10.0,13.0,SOFT,3
1258,10018,3,6,7.0,10.0,SOFT,3
1258,10018,4,23,12.0,14.0,SOFT,0
1258,10018,3,30,7.0,9.0,SOFT,3
1258,10018,4,16,9.0,12.0,SOFT,2
1258,10018,4,44,10.0,13.0,SOFT,3
1258,10018,3,10,10.0,13.0,SOFT,0
1258,10018,4,14,9.0,12.0,SOFT,3
1258,10018,3,22,7.0,10.0,SOFT,3
1258,10018,3,1,7.0,10.0,SOFT,0
1258,10018,5,87,13.0,15.0,SOFT,0
1258,10018,4,6,10.0,12.0,SOFT,0
1258,10018,4,30,9.0,11.0,SOFT,0
1258,10018,5,14,12.0,14.0,SOFT,2
1258,10018,4,81,10.0,13.0,SOFT,3
1258,10018,4,63,9.0,12.0,SOFT,0
1258,10018,4,12,10.0,13.0,SOFT,0
1258,10018,4,55,13.0,16.0,SOFT,0
1258,10018,5,16,12.0,15.0,SOFT,0
1258,10018,2,4,7.0,10.0,SOFT,0
1258,10018,5,44,13.0,16.0,SOFT,0
1258,10018,4,10,13.0,16.0,SOFT,0
1258,10018,4,1,10.0,13.0,SOFT,3
1258,10018,4,22,10.0,13.0,SOFT,0
1258,10018,3,4,10.0,11.0,SOFT,0
1258,10018,5,55,16.0,18.0,SOFT,3
1258,10018,5,10,16.0,18.0,SOFT,3
1258,10018,5,1,13.0,14.0,SOFT,0
1258,10018,5,63,12.0,14.0,SOFT,0
1258,10018,5,12,13.0,15.0,SOFT,3
1258,10018,5,22,13.0,14.0,SOFT,3
1258,10018,6,16,15.0,17.0,SOFT,3
1258,10018,6,44,16.0,18.0,SOFT,3
1258,10018,6,10,18.0,20.0,SOFT,0
1258,10018,5,81,13.0,16.0,SOFT,0
1258,10018,6,1,14.0,17.0,SOFT,1
1258,10018,6,55,18.0,21.0,SOFT,0
1258,10018,6,63,14.0,16.0,SOFT,0
1258,10018,6,12,15.0,17.0,SOFT,0
1258,10018,6,22,14.0,16.0,SOFT,0
1258,10018,7,16,17.0,19.0,SOFT,0
1258,10018,7,44,18.0,20.0,SOFT,0
1258,10018,7,10,20.0,22.0,SOFT,0
1258,10018,7,1,17.0,19.0,SOFT,0
1258,10018,6,81,16.0,18.0,SOFT,0
1258,10018,7,55,21.0,23.0,SOFT,0
1258,10022,1,7,1.0,1.0,MEDIUM,0
1258,10022,1,31,1.0,1.0,MEDIUM,0
1258,10022,1,5,1.0,1.0,MEDIUM,0
1258,10022,1,22,1.0,1.0,MEDIUM,0
1258,10022,1,87,1.0,18.0,MEDIUM,0
1258,10022,1,81,1.0,19.0,MEDIUM,0
1258,10022,1,12,1.0,19.0,MEDIUM,0
1258,10022,1,14,1.0,19.0,MEDIUM,1
1258,10022,1,63,1.0,20.0,MEDIUM,0
1258,10022,1,30,1.0,20.0,MEDIUM,0
1258,10022,1,1,1.0,21.0,MEDIUM,0
1258,10022,1,55,1.0,21.0,MEDIUM,0
1258,10022,1,23,1.0,22.0,MEDIUM,0
1258,10022,1,44,1.0,23.0,MEDIUM,0
1258,10022,1,16,1.0,29.0,MEDIUM,0
1258,10022,2,7,2.0,32.0,HARD,0
1258,10022,1,27,1.0,33.0,HARD,0
1258,10022,1,4,1.0,34.0,HARD,0
1258,10022,1,6,1.0,34.0,HARD,0
1258,10022,1,18,1.0,39.0,HARD,1
1258,10022,2,81,20.0,50.0,HARD,0
1258,10022,2,1,22.0,50.0,HARD,0
1258,10022,2,27,34.0,49.0,MEDIUM,0
1258,10022,2,18,40.0,49.0,MEDIUM,1
1258,10022,2,16,30.0,50.0,HARD,0
1258,10022,2,4,35.0,50.0,MEDIUM,0
1258,10022,3,7,33.0,49.0,HARD,0
1258,10022,2,5,2.0,49.0,HARD,0
1258,10022,2,63,21.0,50.0,HARD,0
1258,10022,2,12,20.0,50.0,HARD,0
1258,10022,2,44,24.0,50.0,HARD,0
1258,10022,2,55,22.0,50.0,HARD,0
1258,10022,2,23,23.0,50.0,HARD,0
1258,10022,2,6,35.0,50.0,MEDIUM,0
1258,10022,2,30,21.0,50.0,HARD,1
1258,10022,2,14,20.0,50.0,HARD,1
1258,10022,2,87,19.0,50.0,HARD,0
1258,10022,2,31,2.0,50.0,HARD,0
1259,10024,1,5,1.0,3.0,MEDIUM,0
1259,10024,1,27,1.0,3.0,MEDIUM,0
1259,10024,1,22,1.0,3.0,MEDIUM,0
1259,10024,1,1,1.0,3.0,MEDIUM,0
1259,10024,1,55,1.0,3.0,MEDIUM,0
1259,10024,1,6,1.0,3.0,MEDIUM,0
1259,10024,1,23,1.0,3.0,MEDIUM,0
1259,10024,1,10,1.0,3.0,MEDIUM,0
1259,10024,1,30,1.0,3.0,MEDIUM,0
1259,10024,1,7,1.0,3.0,MEDIUM,0
1259,10024,1,18,1.0,3.0,MEDIUM,0
1259,10024,1,14,1.0,3.0,MEDIUM,0
1259,10024,1,44,1.0,6.0,MEDIUM,0
1259,10024,1,16,1.0,7.0,MEDIUM,0
1259,10024,1,87,1.0,3.0,MEDIUM,0
1259,10024,1,31,1.0,3.0,MEDIUM,0
1259,10024,1,4,1.0,3.0,MEDIUM,0
1259,10024,1,81,1.0,6.0,MEDIUM,0
1259,10024,1,12,1.0,6.0,MEDIUM,0
1259,10024,1,63,1.0,6.0,MEDIUM,0
1259,10024,2,4,4.0,5.0,MEDIUM,0
1259,10024,2,18,4.0,6.0,MEDIUM,3
1259,10024,2,5,4.0,6.0,MEDIUM,3
1259,10024,2,27,4.0,6.0,MEDIUM,3
1259,10024,2,6,4.0,6.0,MEDIUM,3
1259,10024,2,14,4.0,6.0,MEDIUM,3
1259,10024,2,55,4.0,6.0,MEDIUM,0
1259,10024,2,23,4.0,6.0,MEDIUM,3
1259,10024,2,30,4.0,5.0,MEDIUM,3
1259,10024,2,10,4.0,6.0,MEDIUM,3
1259,10024,2,31,4.0,6.0,MEDIUM,3
1259,10024,2,1,4.0,4.0,MEDIUM,3
1259,10024,2,22,4.0,5.0,MEDIUM,3
1259,10024,2,7,4.0,5.0,MEDIUM,3
1259,10024,2,87,4.0,5.0,MEDIUM,3
1259,10024,3,14,7.0,7.0,MEDIUM,0
1259,10024,3,1,5.0,10.0,MEDIUM,0
1259,10024,2,12,7.0,9.0,MEDIUM,0
1259,10024,2,63,7.0,9.0,MEDIUM,0
1259,10024,3,23,7.0,9.0,MEDIUM,0
1259,10024,2,44,7.0,9.0,MEDIUM,0
1259,10024,3,4,6.0,11.0,MEDIUM,0
1259,10024,2,81,7.0,9.0,MEDIUM,0
1259,10024,2,16,8.0,13.0,MEDIUM,0
1259,10024,3,10,7.0,9.0,MEDIUM,0
1259,10024,3,63,10.0,12.0,MEDIUM,0
1259,10024,3,27,7.0,9.0,MEDIUM,0
1259,10024,3,31,7.0,9.0,MEDIUM,0
1259,10024,3,6,7.0,9.0,MEDIUM,0
1259,10024,4,14,8.0,10.0,MEDIUM,1
1259,10024,3,55,7.0,8.0,MEDIUM,0
1259,10024,3,12,10.0,12.0,MEDIUM,3
1259,10024,3,30,6.0,8.0,MEDIUM,0
1259,10024,3,44,10.0,12.0,MEDIUM,3
1259,10024,4,23,10.0,12.0,MEDIUM,3
1259,10024,4,1,11.0,16.0,SOFT,0
1259,10024,4,63,13.0,15.0,SOFT,0
1259,10024,5,23,13.0,15.0,SOFT,0
1259,10024,5,14,11.0,13.0,SOFT,1
1259,10024,4,44,13.0,15.0,SOFT,0
1259,10024,4,12,13.0,15.0,SOFT,0
1259,10024,4,4,12.0,14.0,SOFT,0
1259,10024,3,81,10.0,12.0,SOFT,0
1259,10024,3,16,14.0,16.0,SOFT,0
1259,10024,4,6,10.0,12.0,SOFT,0
1259,10028,1,44,1.0,1.0,INTERMEDIATE,0
1259,10028,1,55,1.0,1.0,INTERMEDIATE,0
1259,10028,1,6,1.0,1.0,INTERMEDIATE,0
1259,10028,1,30,1.0,1.0,INTERMEDIATE,0
1259,10028,1,10,1.0,1.0,INTERMEDIATE,0
1259,10028,1,81,1.0,1.0,INTERMEDIATE,0
1259,10028,1,23,1.0,1.0,INTERMEDIATE,0
1259,10028,1,14,1.0,1.0,INTERMEDIATE,0
1259,10028,1,1,1.0,1.0,INTERMEDIATE,0
1259,10028,1,7,1.0,1.0,INTERMEDIATE,0
1259,10028,1,5,1.0,1.0,INTERMEDIATE,0
1259,10028,1,27,1.0,1.0,INTERMEDIATE,0
1259,10028,1,18,1.0,1.0,INTERMEDIATE,0
1259,10028,1,4,1.0,1.0,INTERMEDIATE,0
1259,10028,1,12,1.0,1.0,INTERMEDIATE,0
1259,10028,1,87,1.0,1.0,INTERMEDIATE,0
1259,10028,1,63,1.0,1.0,INTERMEDIATE,0
1259,10028,1,31,1.0,1.0,INTERMEDIATE,0
1259,10028,1,22,1.0,1.0,INTERMEDIATE,0
1259,10028,2,12,2.0,13.0,INTERMEDIATE,0
1259,10028,2,81,2.0,18.0,MEDIUM,0
1259,10028,2,4,2.0,18.0,SOFT,0
1259,10028,2,1,2.0,18.0,SOFT,0
1259,10028,2,63,2.0,18.0,MEDIUM,0
1259,10028,2,44,2.0,18.0,SOFT,0
1259,10028,2,23,2.0,18.0,MEDIUM,0
1259,10028,2,6,2.0,18.0,MEDIUM,0
1259,10028,2,27,2.0,18.0,MEDIUM,0
1259,10028,2,14,2.0,13.0,MEDIUM,0
1259,10028,2,31,2.0,18.0,MEDIUM,0
1259,10028,2,30,2.0,18.0,MEDIUM,0
1259,10028,2,10,2.0,18.0,MEDIUM,0
1259,10028,2,18,2.0,18.0,MEDIUM,0
1259,10028,2,55,2.0,12.0,MEDIUM,0
1259,10028,2,7,2.0,18.0,SOFT,0
1259,10028,2,5,2.0,18.0,MEDIUM,0
1259,10028,2,87,2.0,18.0,MEDIUM,0
1259,10028,2,22,2.0,18.0,MEDIUM,0
1259,10028,3,12,14.0,18.0,MEDIUM,0
1259,10029,1,5,1.0,3.0,SOFT,0
1259,10029,1,27,1.0,3.0,SOFT,0
1259,10029,1,10,1.0,3.0,SOFT,1
1259,10029,1,7,1.0,3.0,SOFT,0
1259,10029,1,18,1.0,3.0,SOFT,4
1259,10029,1,55,1.0,3.0,SOFT,3
1259,10029,1,14,1.0,3.0,SOFT,4
1259,10029,1,23,1.0,3.0,SOFT,3
1259,10029,1,6,1.0,2.0,SOFT,3
1259,10029,1,30,1.0,2.0,SOFT,3
1259,10029,1,87,1.0,6.0,SOFT,0
1259,10029,1,31,1.0,3.0,SOFT,2
1259,10029,1,22,1.0,3.0,SOFT,4
1259,10029,1,1,1.0,3.0,SOFT,9
1259,10029,1,44,1.0,3.0,SOFT,2
1259,10029,1,81,1.0,3.0,SOFT,3
1259,10029,1,4,1.0,3.0,SOFT,0
1259,10029,1,16,1.0,3.0,SOFT,3
1259,10029,1,12,1.0,2.0,SOFT,0
1259,10029,1,63,1.0,2.0,SOFT,3
1259,10029,2,10,4.0,6.0,SOFT,0
1259,10029,2,6,3.0,5.0,SOFT,0
1259,10029,2,18,4.0,6.0,SOFT,0
1259,10029,2,14,4.0,6.0,SOFT,0
1259,10029,2,55,4.0,6.0,SOFT,0
1259,10029,2,23,4.0,6.0,SOFT,0
1259,10029,2,12,3.0,5.0,SOFT,0
1259,10029,2,5,4.0,6.0,SOFT,0
1259,10029,2,30,3.0,5.0,SOFT,0
1259,10029,2,27,4.0,6.0,SOFT,0
1259,10029,2,63,3.0,5.0,SOFT,0
1259,10029,2,7,4.0,6.0,SOFT,0
1259,10029,2,31,4.0,6.0,SOFT,0
1259,10029,2,22,4.0,6.0,SOFT,0
1259,10029,2,16,4.0,9.0,SOFT,0
1259,10029,2,44,4.0,6.0,SOFT,0
1259,10029,2,1,4.0,6.0,SOFT,0
1259,10029,2,81,4.0,7.0,SOFT,0
1259,10029,2,4,4.0,9.0,SOFT,0
1259,10029,3,12,6.0,8.0,SOFT,0
1259,10029,3,63,6.0,8.0,SOFT,0
1259,10029,2,87,7.0,9.0,SOFT,0
1259,10029,3,10,7.0,9.0,SOFT,0
1259,10029,3,6,6.0,8.0,SOFT,0
1259,10029,3,18,7.0,9.0,SOFT,1
1259,10029,3,30,6.0,8.0,SOFT,0
1259,10029,3,14,7.0,9.0,SOFT,0
1259,10029,3,23,7.0,9.0,SOFT,3
1259,10029,3,7,7.0,9.0,SOFT,0
1259,10029,3,5,7.0,9.0,SOFT,0
1259,10029,3,27,7.0,9.0,SOFT,0
1259,10029,3,31,7.0,9.0,SOFT,0
1259,10029,3,55,7.0,8.0,SOFT,0
1259,10029,3,44,7.0,9.0,SOFT,0
1259,10029,3,22,7.0,9.0,SOFT,0
1259,10029,3,1,7.0,9.0,SOFT,0
1259,10029,4,22,10.0,12.0,SOFT,0
1259,10029,4,31,10.0,12.0,SOFT,0
1259,10029,3,16,10.0,12.0,SOFT,0
1259,10029,4,5,10.0,12.0,SOFT,0
1259,10029,4,55,9.0,11.0,SOFT,0
1259,10029,4,44,10.0,12.0,SOFT,3
1259,10029,4,6,9.0,10.0,SOFT,0
1259,10029,4,30,9.0,11.0,SOFT,0
1259,10029,4,23,10.0,12.0,SOFT,0
